COD_UBIC_P,DESC_LINEA,COD_VARIAN,X,Y,DESC_VARIA,tipo_dia,cod_variante,frecuencia,cod_ubic_parada,hora,dia_anterior
3725,137,819,573709.60922,6139443.5176,A,3,819,1200,3725,202,N
3725,137,819,573709.60922,6139443.5176,A,1,819,1200,3725,202,N
3725,137,819,573709.60922,6139443.5176,A,2,819,1200,3725,202,N
3726,137,819,573929.98412,6139205.0134,A,3,819,1200,3726,203,N
3726,137,819,573929.98412,6139205.0134,A,1,819,1200,3726,203,N
3726,137,819,573929.98412,6139205.0134,A,2,819,1200,3726,203,N
3736,137,819,574081.41079,6139081.95144,A,3,819,1200,3736,203,N
3736,137,819,574081.41079,6139081.95144,A,1,819,1200,3736,203,N
3736,137,819,574081.41079,6139081.95144,A,2,819,1200,3736,203,N
3663,137,819,574138.349117968,6138669.18897488,A,3,819,1200,3663,204,N
3663,137,819,574138.349117968,6138669.18897488,A,1,819,1200,3663,204,N
3663,137,819,574138.349117968,6138669.18897488,A,2,819,1200,3663,204,N
3877,137,819,574457.444009945,6138391.59720464,A,3,819,1200,3877,206,N
3877,137,819,574457.444009945,6138391.59720464,A,1,819,1200,3877,206,N
3877,137,819,574457.444009945,6138391.59720464,A,2,819,1200,3877,206,N
3878,137,819,574511.939492107,6138281.31546792,A,3,819,1200,3878,206,N
3878,137,819,574511.939492107,6138281.31546792,A,1,819,1200,3878,206,N
3878,137,819,574511.939492107,6138281.31546792,A,2,819,1200,3878,206,N
3822,137,819,574744.2628,6138190.35678,A,3,819,1200,3822,207,N
3822,137,819,574744.2628,6138190.35678,A,1,819,1200,3822,207,N
3822,137,819,574744.2628,6138190.35678,A,2,819,1200,3822,207,N
3830,137,819,574941.4034,6138180.53437,A,3,819,1200,3830,208,N
3830,137,819,574941.4034,6138180.53437,A,1,819,1200,3830,208,N
3830,137,819,574941.4034,6138180.53437,A,2,819,1200,3830,208,N
3831,137,819,575074.23536,6138065.26406,A,3,819,1200,3831,208,N
3831,137,819,575074.23536,6138065.26406,A,1,819,1200,3831,208,N
3831,137,819,575074.23536,6138065.26406,A,2,819,1200,3831,208,N
3832,137,819,575242.33349,6137906.33899,A,3,819,1200,3832,209,N
3832,137,819,575242.33349,6137906.33899,A,1,819,1200,3832,209,N
3832,137,819,575242.33349,6137906.33899,A,2,819,1200,3832,209,N
4031,137,819,575097.413168091,6137783.01790253,A,3,819,1200,4031,209,N
4031,137,819,575097.413168091,6137783.01790253,A,1,819,1200,4031,209,N
4031,137,819,575097.413168091,6137783.01790253,A,2,819,1200,4031,209,N
4533,137,819,574855.17773,6137577.82399,A,3,819,1200,4533,210,N
4533,137,819,574855.17773,6137577.82399,A,1,819,1200,4533,210,N
4533,137,819,574855.17773,6137577.82399,A,2,819,1200,4533,210,N
4528,137,819,574940.645833892,6137407.93289735,A,3,819,1200,4528,211,N
4528,137,819,574940.645833892,6137407.93289735,A,1,819,1200,4528,211,N
4528,137,819,574940.645833892,6137407.93289735,A,2,819,1200,4528,211,N
4529,137,819,575044.72488,6136898.08774,A,3,819,1200,4529,212,N
4529,137,819,575044.72488,6136898.08774,A,1,819,1200,4529,212,N
4529,137,819,575044.72488,6136898.08774,A,2,819,1200,4529,212,N
4530,137,819,575041.6579,6137046.18417,A,3,819,1200,4530,212,N
4530,137,819,575041.6579,6137046.18417,A,1,819,1200,4530,212,N
4530,137,819,575041.6579,6137046.18417,A,2,819,1200,4530,212,N
4532,137,819,575040.2143,6137189.09472,A,3,819,1200,4532,212,N
4532,137,819,575040.2143,6137189.09472,A,1,819,1200,4532,212,N
4532,137,819,575040.2143,6137189.09472,A,2,819,1200,4532,212,N
4531,137,819,575060.6335,6136690.14104,A,3,819,1200,4531,213,N
4531,137,819,575060.6335,6136690.14104,A,1,819,1200,4531,213,N
4531,137,819,575060.6335,6136690.14104,A,2,819,1200,4531,213,N
4534,137,819,575076.8919,6136484.37118,A,3,819,1200,4534,213,N
4534,137,819,575076.8919,6136484.37118,A,1,819,1200,4534,213,N
4534,137,819,575076.8919,6136484.37118,A,2,819,1200,4534,213,N
4068,137,819,575027.438942371,6136389.33711888,A,3,819,1200,4068,214,N
4068,137,819,575027.438942371,6136389.33711888,A,1,819,1200,4068,214,N
4068,137,819,575027.438942371,6136389.33711888,A,2,819,1200,4068,214,N
4069,137,819,574702.085590845,6136361.60403148,A,3,819,1200,4069,215,N
4069,137,819,574702.085590845,6136361.60403148,A,1,819,1200,4069,215,N
4069,137,819,574702.085590845,6136361.60403148,A,2,819,1200,4069,215,N
4053,137,819,574259.05851,6136508.62717,A,3,819,1200,4053,216,N
4053,137,819,574259.05851,6136508.62717,A,1,819,1200,4053,216,N
4053,137,819,574259.05851,6136508.62717,A,2,819,1200,4053,216,N
4070,137,819,574384.301599789,6136392.80556341,A,3,819,1200,4070,216,N
4070,137,819,574384.301599789,6136392.80556341,A,1,819,1200,4070,216,N
4070,137,819,574384.301599789,6136392.80556341,A,2,819,1200,4070,216,N
4054,137,819,574098.194324906,6136495.05756169,A,3,819,1200,4054,217,N
4054,137,819,574098.194324906,6136495.05756169,A,1,819,1200,4054,217,N
4054,137,819,574098.194324906,6136495.05756169,A,2,819,1200,4054,217,N
4055,137,819,573837.30189,6136472.47696,A,3,819,1200,4055,217,N
4055,137,819,573837.30189,6136472.47696,A,1,819,1200,4055,217,N
4055,137,819,573837.30189,6136472.47696,A,2,819,1200,4055,217,N
4577,137,819,573800.02577,6136756.09274,A,3,819,1200,4577,218,N
4577,137,819,573800.02577,6136756.09274,A,1,819,1200,4577,218,N
4577,137,819,573800.02577,6136756.09274,A,2,819,1200,4577,218,N
3176,137,819,573504.818254339,6136856.51107187,A,3,819,1200,3176,219,N
3176,137,819,573504.818254339,6136856.51107187,A,1,819,1200,3176,219,N
3176,137,819,573504.818254339,6136856.51107187,A,2,819,1200,3176,219,N
6314,137,819,573705.883021024,6136872.80847364,A,3,819,1200,6314,219,N
6314,137,819,573705.883021024,6136872.80847364,A,1,819,1200,6314,219,N
6314,137,819,573705.883021024,6136872.80847364,A,2,819,1200,6314,219,N
5033,137,819,573298.858060377,6136841.77944518,A,3,819,1200,5033,220,N
5033,137,819,573298.858060377,6136841.77944518,A,1,819,1200,5033,220,N
5033,137,819,573298.858060377,6136841.77944518,A,2,819,1200,5033,220,N
4758,137,819,573101.349388994,6136722.01917165,A,3,819,1200,4758,221,N
4758,137,819,573101.349388994,6136722.01917165,A,1,819,1200,4758,221,N
4758,137,819,573101.349388994,6136722.01917165,A,2,819,1200,4758,221,N
4760,137,815,572826.440219277,6136743.91750369,B,2,815,5240,4760,524,N
4042,137,815,572913.89904,6136916.04988,B,2,815,5240,4042,525,N
4757,137,815,573046.576984749,6136874.16342447,B,2,815,5240,4757,526,N
2207,137,815,573374.53444,6136631.804,B,2,815,5240,2207,528,N
3242,137,815,573170.08097,6136614.26953,B,2,815,5240,3242,528,N
3243,137,815,573594.093691066,6136544.05572904,B,2,815,5240,3243,530,N
4056,137,815,573900.109407638,6136566.74852447,B,2,815,5240,4056,531,N
5734,137,815,574163.348365988,6136589.2879225,B,2,815,5240,5734,532,N
4052,137,815,574305.804429703,6136393.76696212,B,2,815,5240,4052,533,N
4072,137,815,574723.245413631,6136349.9238093,B,2,815,5240,4072,535,N
4563,137,815,574988.959998874,6136437.65644751,B,2,815,5240,4563,536,N
4561,137,815,574973.2755,6136635.00833,B,2,815,5240,4561,537,N
4558,137,815,574956.12996,6136845.2391,B,2,815,5240,4558,538,N
4562,137,815,574956.20565,6137111.23648,B,2,815,5240,4562,539,N
4559,137,815,574828.67976,6137417.82522,B,2,815,5240,4559,540,N
4547,137,815,574945.55512,6137595.09206,B,2,815,5240,4547,541,N
4546,137,815,575137.211141563,6137680.49148527,B,2,815,5240,4546,542,N
3835,137,815,575041.698026538,6137968.30310806,B,2,815,5240,3835,544,N
3837,137,815,574823.614434603,6138161.71300892,B,2,815,5240,3837,545,N
3737,137,815,574478.506157303,6138535.21361605,B,2,815,5240,3737,547,N
2416,137,815,574340.130860635,6138816.29710468,B,2,815,5240,2416,548,N
3727,137,815,574156.71303,6139003.41503,B,2,815,5240,3727,549,N
3739,137,815,574008.273887713,6139154.34933363,B,2,815,5240,3739,550,N
6426,137,815,573851.62449497,6139289.34058891,B,2,815,5240,6426,551,N
3728,137,815,573692.870605399,6139496.48623985,B,2,815,5240,3728,552,N
3729,137,815,573594.39337,6139677.62956,B,2,815,5240,3729,553,N
3730,137,815,573500.736672797,6139971.41432067,B,2,815,5240,3730,553,N
3742,137,815,573344.51399,6140321.57671,B,2,815,5240,3742,554,N
3743,137,815,573225.069251498,6140433.86574239,B,2,815,5240,3743,554,N
3745,137,815,572951.610113948,6140788.29528407,B,2,815,5240,3745,555,N
1576,137,815,572760.628397451,6141055.80081325,B,2,815,5240,1576,556,N
1577,137,815,572597.42078,6141250.18492,B,2,815,5240,1577,556,N
4211,137,815,572376.823638678,6141495.91992678,B,2,815,5240,4211,557,N
4255,137,815,572226.11952,6141703.29402,B,2,815,5240,4255,558,N
1565,137,815,572097.92013,6141887.01971,B,2,815,5240,1565,559,N
1567,137,815,571480.709113663,6142434.202773,B,2,815,5240,1567,603,N
1145,137,815,571287.391010012,6142621.91989152,B,2,815,5240,1145,604,N
1211,137,815,570952.466412266,6142642.36987944,B,2,815,5240,1211,605,N
1294,137,815,570840.44925,6142540.95664,B,2,815,5240,1294,606,N
1212,137,815,570670.214340182,6142368.02684035,B,2,815,5240,1212,607,N
1296,137,815,570550.68629,6142253.99238,B,2,815,5240,1296,607,N
1297,137,815,570398.35608,6142106.09261,B,2,815,5240,1297,608,N
1298,137,815,570250.94551,6141962.62492,B,2,815,5240,1298,608,N
1299,137,815,570129.047635421,6141845.90943082,B,2,815,5240,1299,609,N
1300,137,815,569970.9123,6141689.76517,B,2,815,5240,1300,609,N
1301,137,815,569808.52899,6141532.66455,B,2,815,5240,1301,610,N
1302,137,815,569656.302835421,6141392.06223082,B,2,815,5240,1302,611,N
1303,137,815,569472.660835421,6141214.66863082,B,2,815,5240,1303,611,N
4815,137,815,568755.629553751,6140718.42832757,B,2,815,5240,4815,614,N
1068,137,815,568374.275724717,6140652.97441582,B,2,815,5240,1068,615,N
4816,137,815,568471.907040975,6140672.70113654,B,2,815,5240,4816,615,N
1069,137,815,568153.721793007,6140621.89037067,B,2,815,5240,1069,616,N
1070,137,815,567958.320675222,6140591.4653512,B,2,815,5240,1070,616,N
1071,137,815,567738.96142,6140552.03886,B,2,815,5240,1071,617,N
1072,137,815,567540.09671,6140521.2521,B,2,815,5240,1072,618,N
1073,137,815,567341.01178,6140491.29766,B,2,815,5240,1073,618,N
1074,137,815,567144.572462175,6140469.32685642,B,2,815,5240,1074,619,N
1035,137,815,567007.640176154,6140702.37833131,B,2,815,5240,1035,620,N
1003,137,815,566966.351790786,6141072.57750465,B,2,815,5240,1003,621,N
1033,137,815,566987.829010915,6140844.76556258,B,2,815,5240,1033,621,N
1002,137,815,566937.60005,6141201.81378,B,2,815,5240,1002,622,N
999,137,815,566889.390845402,6141593.74664141,B,2,815,5240,999,623,N
997,137,815,566848.840714939,6141845.29720313,B,2,815,5240,997,624,N
995,137,815,566792.37806,6142137.79205,B,2,815,5240,995,625,N
991,137,815,566721.52118,6142578.50404,B,2,815,5240,991,626,N
993,137,815,566757.21617,6142357.85009,B,2,815,5240,993,626,N
989,137,815,566678.047279955,6142883.16967423,B,2,815,5240,989,627,N
831,137,815,566610.100162483,6143232.47170496,B,2,815,5240,831,628,N
833,137,815,566584.27941,6143423.91697,B,2,815,5240,833,629,N
835,137,815,566539.03057,6143618.00898,B,2,815,5240,835,630,N
837,137,815,566480.60936,6143868.81535,B,2,815,5240,837,630,N
848,137,815,566403.90931,6144192.99976,B,2,815,5240,848,631,N
850,137,815,566357.71081,6144394.07037,B,2,815,5240,850,632,N
852,137,815,566308.48913,6144606.94214,B,2,815,5240,852,633,N
4135,137,815,566237.81364,6145022.85857,B,2,815,5240,4135,635,N
4836,140,7886,583771.648,6139679.6032,A,1,7886,6470,4836,647,N
2958,140,7886,583813.352667651,6139337.06256294,A,1,7886,6470,2958,648,N
2966,140,7886,584009.295707441,6139080.85280476,A,1,7886,6470,2966,649,N
2965,140,7886,584407.367753366,6138807.84912293,A,1,7886,6470,2965,651,N
5615,140,7886,584360.362681001,6138688.72340134,A,1,7886,6470,5615,652,N
5612,140,7886,584091.346819559,6138692.10396153,A,1,7886,6470,5612,653,N
5616,140,7886,583792.610230788,6138696.21353921,A,1,7886,6470,5616,654,N
6171,140,7886,583614.593281599,6138707.47154573,A,1,7886,6470,6171,654,N
5613,140,7886,583466.286160156,6138707.85809398,A,1,7886,6470,5613,655,N
5614,140,7886,583209.776058378,6138712.59120397,A,1,7886,6470,5614,655,N
5617,140,7886,582914.266730416,6138683.7299761,A,1,7886,6470,5617,656,N
2989,140,7886,582821.289678314,6138508.655546,A,1,7886,6470,2989,658,N
3309,140,7886,582615.6205,6138277.29197,A,1,7886,6470,3309,659,N
3310,140,7886,582438.79405,6138241.50207,A,1,7886,6470,3310,700,N
3311,140,7886,582297.528448351,6138245.15182455,A,1,7886,6470,3311,700,N
3312,140,7886,582068.44374,6138248.59423,A,1,7886,6470,3312,701,N
3313,140,7886,581863.25784,6138258.96944,A,1,7886,6470,3313,702,N
3314,140,7886,581537.95632,6138289.47547,A,1,7886,6470,3314,703,N
3010,140,7886,581432.404846764,6138630.50332384,A,1,7886,6470,3010,704,N
3012,140,7886,581139.654696699,6138630.33380804,A,1,7886,6470,3012,705,N
3013,140,7886,580792.58139,6138454.63314,A,1,7886,6470,3013,706,N
3014,140,7886,580498.81795,6138301.05449,A,1,7886,6470,3014,707,N
3015,140,7886,580269.62722,6138166.53572,A,1,7886,6470,3015,708,N
3042,140,7886,579995.0526,6137995.95065,A,1,7886,6470,3042,709,N
3081,140,7886,579886.605021939,6138094.64251533,A,1,7886,6470,3081,709,N
3082,140,7886,579705.17438,6138297.7744,A,1,7886,6470,3082,710,N
3138,140,7886,579391.19358,6138455.82491,A,1,7886,6470,3138,711,N
3139,140,7886,579036.679794232,6138399.77659591,A,1,7886,6470,3139,712,N
3140,140,7886,578802.92779,6138356.50072,A,1,7886,6470,3140,712,N
3141,140,7886,578602.41998,6138313.80635,A,1,7886,6470,3141,713,N
3142,140,7886,578453.48817,6138263.31896,A,1,7886,6470,3142,713,N
3143,140,7886,578305.27985,6138216.61221,A,1,7886,6470,3143,713,N
3145,140,7886,577966.978804058,6138172.4197526,A,1,7886,6470,3145,714,N
3146,140,7886,577743.936593939,6138320.63937029,A,1,7886,6470,3146,715,N
3063,140,7886,577558.943,6138237.16983,A,1,7886,6470,3063,716,N
3064,140,7886,577467.36095,6137928.93218,A,1,7886,6470,3064,717,N
3065,140,7886,577215.32606,6137874.79611,A,1,7886,6470,3065,718,N
3066,140,7886,576999.01552,6137911.99235,A,1,7886,6470,3066,718,N
4874,140,7886,576540.964112,6138114.808496,A,1,7886,6470,4874,720,N
3181,140,7886,576233.028036885,6137975.05114583,A,1,7886,6470,3181,721,N
2194,140,7886,575917.33074,6137957.26405,A,1,7886,6470,2194,723,N
2195,140,7886,575691.00797,6137853.59539,A,1,7886,6470,2195,724,N
2196,140,7886,575457.247003127,6137744.65801733,A,1,7886,6470,2196,724,N
2197,140,7886,575228.81329,6137639.14071,A,1,7886,6470,2197,725,N
4331,140,7886,575017.219030001,6137529.28237013,A,1,7886,6470,4331,726,N
2199,140,7886,574753.211310223,6137404.8965424,A,1,7886,6470,2199,727,N
2201,140,7886,574446.58828,6137252.98968,A,1,7886,6470,2201,728,N
2203,140,7886,574199.3718793,6137232.41596855,A,1,7886,6470,2203,729,N
2205,140,7886,573889.471382275,6137208.05178757,A,1,7886,6470,2205,731,N
4332,140,7886,573574.1985,6137183.16838,A,1,7886,6470,4332,732,N
4599,140,7886,573457.712237352,6137246.40898161,A,1,7886,6470,4599,733,N
4040,140,7886,573160.628220933,6137358.76429591,A,1,7886,6470,4040,735,N
4041,140,7886,572929.733727155,6137305.83234317,A,1,7886,6470,4041,737,N
6884,140,8050,573070.122966301,6137510.56427918,B,1,8050,12050,6884,1207,N
573,140,8050,573122.39111544,6137379.48935666,B,1,8050,12050,573,1208,N
4021,140,8050,573313.996265108,6137257.46774377,B,1,8050,12050,4021,1209,N
4022,140,8050,573605.650818766,6137278.15776766,B,1,8050,12050,4022,1211,N
4024,140,8050,573836.730965125,6137298.59851415,B,1,8050,12050,4024,1212,N
4551,140,8050,574142.18571,6137323.42402,B,1,8050,12050,4551,1213,N
4548,140,8050,574387.13545613,6137342.7206133,B,1,8050,12050,4548,1214,N
4026,140,8050,574590.98226,6137424.96387,B,1,8050,12050,4026,1215,N
4028,140,8050,574761.71149,6137508.80929,B,1,8050,12050,4028,1216,N
4029,140,8050,575221.716178905,6137719.62803649,B,1,8050,12050,4029,1217,N
4044,140,8050,575051.958272032,6137643.09987583,B,1,8050,12050,4044,1217,N
3879,140,8050,575470.64297,6137853.83874,B,1,8050,12050,3879,1218,N
4030,140,8050,575709.610514629,6138010.51437016,B,1,8050,12050,4030,1219,N
4007,140,8050,576170.63655386,6137921.20277545,B,1,8050,12050,4007,1221,N
6398,140,8050,576557.646454297,6138109.47299302,B,1,8050,12050,6398,1223,N
3059,140,8050,576839.22203,6138016.13758,B,1,8050,12050,3059,1224,N
3060,140,8050,577206.955,6137840.71219,B,1,8050,12050,3060,1226,N
3061,140,8050,577449.20674,6137868.34851,B,1,8050,12050,3061,1226,N
3062,140,8050,577561.48119,6138066.37783,B,1,8050,12050,3062,1227,N
3069,140,8050,578041.211250002,6138140.25081026,B,1,8050,12050,3069,1229,N
3070,140,8050,578259.433770003,6138194.19748026,B,1,8050,12050,3070,1230,N
3071,140,8050,578417.13978,6138242.66411,B,1,8050,12050,3071,1230,N
3072,140,8050,578562.61368,6138290.65209,B,1,8050,12050,3072,1231,N
3073,140,8050,578756.61234,6138340.19967,B,1,8050,12050,3073,1232,N
3074,140,8050,578976.25374,6138374.98542,B,1,8050,12050,3074,1232,N
3075,140,8050,579309.018900856,6138432.58648828,B,1,8050,12050,3075,1233,N
3076,140,8050,579674.38687,6138296.40007,B,1,8050,12050,3076,1235,N
3077,140,8050,579857.865366237,6138079.91841691,B,1,8050,12050,3077,1236,N
2980,140,8050,580223.42063,6138129.35901,B,1,8050,12050,2980,1237,N
3245,140,8050,580440.63019431,6138181.22268185,B,1,8050,12050,3245,1238,N
3246,140,8050,580600.23671243,6138227.98199721,B,1,8050,12050,3246,1238,N
3247,140,8050,580759.619303312,6138310.69437563,B,1,8050,12050,3247,1239,N
3248,140,8050,580993.60149,6138260.00546,B,1,8050,12050,3248,1240,N
3249,140,8050,581111.87255,6138313.09635,B,1,8050,12050,3249,1240,N
3250,140,8050,581328.32283,6138307.72986,B,1,8050,12050,3250,1241,N
3251,140,8050,581496.58888,6138288.74306,B,1,8050,12050,3251,1241,N
3252,140,8050,581798.208367725,6138252.67425901,B,1,8050,12050,3252,1242,N
3253,140,8050,582026.54707,6138243.58907,B,1,8050,12050,3253,1243,N
3254,140,8050,582243.97138,6138240.28075,B,1,8050,12050,3254,1243,N
3255,140,8050,582411.02038,6138239.68307,B,1,8050,12050,3255,1244,N
3256,140,8050,582588.724639589,6138258.72849585,B,1,8050,12050,3256,1244,N
3257,140,8050,582852.299327156,6138342.9974901,B,1,8050,12050,3257,1245,N
3258,140,8050,583163.6483,6138482.8037,B,1,8050,12050,3258,1246,N
3259,140,8050,583400.83842,6138475.18855,B,1,8050,12050,3259,1247,N
3260,140,8050,583621.0554,6138471.23831,B,1,8050,12050,3260,1247,N
3261,140,8050,583870.0915,6138463.51647,B,1,8050,12050,3261,1248,N
3262,140,8050,584033.59741814,6138457.54146504,B,1,8050,12050,3262,1249,N
3269,140,8050,584403.206622666,6138449.89747906,B,1,8050,12050,3269,1250,N
3270,140,8050,584645.341119792,6138591.98568907,B,1,8050,12050,3270,1251,N
2964,140,8050,584792.11204568,6138645.08712038,B,1,8050,12050,2964,1252,N
2960,140,8050,584320.304317797,6138884.11228422,B,1,8050,12050,2960,1253,N
2959,140,8050,584081.375800946,6139047.65929483,B,1,8050,12050,2959,1254,N
2967,140,8050,583895.71871492,6139223.1249148,B,1,8050,12050,2967,1255,N
2968,140,8050,583788.445912668,6139491.57260962,B,1,8050,12050,2968,1256,N
4835,140,8050,583782.1500348,6139608.6429342,B,1,8050,12050,4835,1256,N
4602,142,7898,584659.7108,6138287.26922,A,3,7898,6000,4602,600,N
4602,142,7898,584659.7108,6138287.26922,A,2,7898,6000,4602,601,N
3274,142,7898,584801.878310076,6138033.21188962,A,3,7898,6000,3274,602,N
3275,142,7898,585196.18192,6137929.97029,A,3,7898,6000,3275,603,N
3276,142,7898,585322.07454,6137876.67096,A,3,7898,6000,3276,603,N
3274,142,7898,584801.878310076,6138033.21188962,A,2,7898,6000,3274,604,N
3277,142,7898,585338.80565,6138049.56363,A,3,7898,6000,3277,605,N
3275,142,7898,585196.18192,6137929.97029,A,2,7898,6000,3275,607,N
3276,142,7898,585322.07454,6137876.67096,A,2,7898,6000,3276,608,N
3277,142,7898,585338.80565,6138049.56363,A,2,7898,6000,3277,608,N
3278,142,7898,585344.16851,6138367.94028,A,3,7898,6000,3278,608,N
3278,142,7898,585344.16851,6138367.94028,A,2,7898,6000,3278,609,N
5297,142,7898,585185.165633583,6138481.00381004,A,3,7898,6000,5297,609,N
2961,142,7898,584997.635805145,6138562.08777949,A,2,7898,6000,2961,610,N
2961,142,7898,584997.635805145,6138562.08777949,A,3,7898,6000,2961,610,N
4264,142,7898,584780.28325913,6138663.07486589,A,3,7898,6000,4264,610,N
5297,142,7898,585185.165633583,6138481.00381004,A,2,7898,6000,5297,610,N
4264,142,7898,584780.28325913,6138663.07486589,A,2,7898,6000,4264,611,N
5612,142,7898,584091.346819559,6138692.10396153,A,2,7898,6000,5612,611,N
